"year","month","day","owli","owlt","dir","zyk950","zyk500","hum","ts","time"
2022,10,14,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8287,"2022-10-14 00:00:00"
2022,10,15,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8314,"2022-10-15 00:00:00"
2022,10,16,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8341,"2022-10-16 00:00:00"
2022,10,17,29,"SWZAF","'SW'","'Z'","'A'","'F'",2022.8369,"2022-10-17 00:00:00"
2022,10,18,10,"NWAAF","'NW'","'A'","'A'","'F'",2022.8396,"2022-10-18 00:00:00"
2022,10,19,1,"XXAAT","'XX'","'A'","'A'","'T'",2022.8424,"2022-10-19 00:00:00"
2022,10,20,29,"SWZAF","'SW'","'Z'","'A'","'F'",2022.8451,"2022-10-20 00:00:00"
2022,10,21,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2022.8478,"2022-10-21 00:00:00"
2022,10,22,19,"SWAZF","'SW'","'A'","'Z'","'F'",2022.8506,"2022-10-22 00:00:00"
2022,10,23,29,"SWZAF","'SW'","'Z'","'A'","'F'",2022.8533,"2022-10-23 00:00:00"
2022,10,24,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2022.8561,"2022-10-24 00:00:00"
2022,10,25,19,"SWAZF","'SW'","'A'","'Z'","'F'",2022.8588,"2022-10-25 00:00:00"
2022,10,26,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8615,"2022-10-26 00:00:00"
2022,10,27,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8643,"2022-10-27 00:00:00"
2022,10,28,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.867,"2022-10-28 00:00:00"
2022,10,29,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8697,"2022-10-29 00:00:00"
2022,10,30,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8725,"2022-10-30 00:00:00"
2022,10,31,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8752,"2022-10-31 00:00:00"
2022,11,1,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8764,"2022-11-1 00:00:00"
2022,11,2,14,"SWAZT","'SW'","'A'","'Z'","'T'",2022.8791,"2022-11-2 00:00:00"
2022,11,3,29,"SWZAF","'SW'","'Z'","'A'","'F'",2022.8818,"2022-11-3 00:00:00"
2022,11,4,16,"XXAZF","'XX'","'A'","'Z'","'F'",2022.8846,"2022-11-4 00:00:00"
2022,11,5,15,"NWAZT","'NW'","'A'","'Z'","'T'",2022.8873,"2022-11-5 00:00:00"
2022,11,6,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8901,"2022-11-6 00:00:00"
2022,11,7,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8928,"2022-11-7 00:00:00"
2022,11,8,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8955,"2022-11-8 00:00:00"
2022,11,9,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.8983,"2022-11-9 00:00:00"
2022,11,10,10,"NWAAF","'NW'","'A'","'A'","'F'",2022.901,"2022-11-10 00:00:00"
2022,11,11,1,"XXAAT","'XX'","'A'","'A'","'T'",2022.9038,"2022-11-11 00:00:00"
2022,11,12,1,"XXAAT","'XX'","'A'","'A'","'T'",2022.9065,"2022-11-12 00:00:00"
2022,11,13,23,"SOZAT","'SO'","'Z'","'A'","'T'",2022.9092,"2022-11-13 00:00:00"
2022,11,14,38,"SOZZF","'SO'","'Z'","'Z'","'F'",2022.912,"2022-11-14 00:00:00"
2022,11,15,29,"SWZAF","'SW'","'Z'","'A'","'F'",2022.9147,"2022-11-15 00:00:00"
2022,11,16,16,"XXAZF","'XX'","'A'","'Z'","'F'",2022.9175,"2022-11-16 00:00:00"
2022,11,17,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2022.9202,"2022-11-17 00:00:00"
2022,11,18,16,"XXAZF","'XX'","'A'","'Z'","'F'",2022.9229,"2022-11-18 00:00:00"
2022,11,19,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2022.9257,"2022-11-19 00:00:00"
2022,11,20,15,"NWAZT","'NW'","'A'","'Z'","'T'",2022.9284,"2022-11-20 00:00:00"
2022,11,21,14,"SWAZT","'SW'","'A'","'Z'","'T'",2022.9312,"2022-11-21 00:00:00"
2022,11,22,19,"SWAZF","'SW'","'A'","'Z'","'F'",2022.9339,"2022-11-22 00:00:00"
2022,11,23,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.9366,"2022-11-23 00:00:00"
2022,11,24,20,"NWAZF","'NW'","'A'","'Z'","'F'",2022.9394,"2022-11-24 00:00:00"
2022,11,25,9,"SWAAF","'SW'","'A'","'A'","'F'",2022.9421,"2022-11-25 00:00:00"
2022,11,26,5,"NWAAT","'NW'","'A'","'A'","'T'",2022.9449,"2022-11-26 00:00:00"
2022,11,27,6,"XXAAF","'XX'","'A'","'A'","'F'",2022.9476,"2022-11-27 00:00:00"
2022,11,28,29,"SWZAF","'SW'","'Z'","'A'","'F'",2022.9503,"2022-11-28 00:00:00"
2022,11,29,26,"XXZAF","'XX'","'Z'","'A'","'F'",2022.9531,"2022-11-29 00:00:00"
2022,11,30,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2022.9558,"2022-11-30 00:00:00"
2022,12,1,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2022.9597,"2022-12-1 00:00:00"
2022,12,2,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2022.9624,"2022-12-2 00:00:00"
2022,12,3,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2022.9652,"2022-12-3 00:00:00"
2022,12,4,28,"SOZAF","'SO'","'Z'","'A'","'F'",2022.9679,"2022-12-4 00:00:00"
2022,12,5,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2022.9707,"2022-12-5 00:00:00"
2022,12,6,15,"NWAZT","'NW'","'A'","'Z'","'T'",2022.9734,"2022-12-6 00:00:00"
2022,12,7,15,"NWAZT","'NW'","'A'","'Z'","'T'",2022.9761,"2022-12-7 00:00:00"
2022,12,8,35,"NWZZT","'NW'","'Z'","'Z'","'T'",2022.9789,"2022-12-8 00:00:00"
2022,12,9,34,"SWZZT","'SW'","'Z'","'Z'","'T'",2022.9816,"2022-12-9 00:00:00"
2022,12,10,11,"XXAZT","'XX'","'A'","'Z'","'T'",2022.9844,"2022-12-10 00:00:00"
2022,12,11,11,"XXAZT","'XX'","'A'","'Z'","'T'",2022.9871,"2022-12-11 00:00:00"
2022,12,12,15,"NWAZT","'NW'","'A'","'Z'","'T'",2022.9898,"2022-12-12 00:00:00"
2022,12,13,11,"XXAZT","'XX'","'A'","'Z'","'T'",2022.9926,"2022-12-13 00:00:00"
2022,12,14,34,"SWZZT","'SW'","'Z'","'Z'","'T'",2022.9953,"2022-12-14 00:00:00"
2022,12,15,34,"SWZZT","'SW'","'Z'","'Z'","'T'",2022.9981,"2022-12-15 00:00:00"
2022,12,16,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.0008,"2022-12-16 00:00:00"
2022,12,17,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.0035,"2022-12-17 00:00:00"
2022,12,18,4,"SWAAT","'SW'","'A'","'A'","'T'",2023.0063,"2022-12-18 00:00:00"
2022,12,19,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.009,"2022-12-19 00:00:00"
2022,12,20,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0118,"2022-12-20 00:00:00"
2022,12,21,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0145,"2022-12-21 00:00:00"
2022,12,22,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.0172,"2022-12-22 00:00:00"
2022,12,23,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.02,"2022-12-23 00:00:00"
2022,12,24,20,"NWAZF","'NW'","'A'","'Z'","'F'",2023.0227,"2022-12-24 00:00:00"
2022,12,25,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.0255,"2022-12-25 00:00:00"
2022,12,26,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.0282,"2022-12-26 00:00:00"
2022,12,27,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.0309,"2022-12-27 00:00:00"
2022,12,28,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0337,"2022-12-28 00:00:00"
2022,12,29,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0364,"2022-12-29 00:00:00"
2022,12,30,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0392,"2022-12-30 00:00:00"
2022,12,31,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0419,"2022-12-31 00:00:00"
2023,1,1,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.043,"2023-1-1 00:00:00"
2023,1,2,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.0458,"2023-1-2 00:00:00"
2023,1,3,4,"SWAAT","'SW'","'A'","'A'","'T'",2023.0485,"2023-1-3 00:00:00"
2023,1,4,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.0513,"2023-1-4 00:00:00"
2023,1,5,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.054,"2023-1-5 00:00:00"
2023,1,6,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0567,"2023-1-6 00:00:00"
2023,1,7,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0595,"2023-1-7 00:00:00"
2023,1,8,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.0622,"2023-1-8 00:00:00"
2023,1,9,19,"SWAZF","'SW'","'A'","'Z'","'F'",2023.065,"2023-1-9 00:00:00"
2023,1,10,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.0677,"2023-1-10 00:00:00"
2023,1,11,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0704,"2023-1-11 00:00:00"
2023,1,12,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.0732,"2023-1-12 00:00:00"
2023,1,13,19,"SWAZF","'SW'","'A'","'Z'","'F'",2023.0759,"2023-1-13 00:00:00"
2023,1,14,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.0787,"2023-1-14 00:00:00"
2023,1,15,19,"SWAZF","'SW'","'A'","'Z'","'F'",2023.0814,"2023-1-15 00:00:00"
2023,1,16,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.0841,"2023-1-16 00:00:00"
2023,1,17,34,"SWZZT","'SW'","'Z'","'Z'","'T'",2023.0869,"2023-1-17 00:00:00"
2023,1,18,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.0896,"2023-1-18 00:00:00"
2023,1,19,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.0924,"2023-1-19 00:00:00"
2023,1,20,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.0951,"2023-1-20 00:00:00"
2023,1,21,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.0978,"2023-1-21 00:00:00"
2023,1,22,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.1006,"2023-1-22 00:00:00"
2023,1,23,3,"SOAAT","'SO'","'A'","'A'","'T'",2023.1033,"2023-1-23 00:00:00"
2023,1,24,2,"NOAAT","'NO'","'A'","'A'","'T'",2023.1061,"2023-1-24 00:00:00"
2023,1,25,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.1088,"2023-1-25 00:00:00"
2023,1,26,2,"NOAAT","'NO'","'A'","'A'","'T'",2023.1115,"2023-1-26 00:00:00"
2023,1,27,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.1143,"2023-1-27 00:00:00"
2023,1,28,2,"NOAAT","'NO'","'A'","'A'","'T'",2023.117,"2023-1-28 00:00:00"
2023,1,29,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.1197,"2023-1-29 00:00:00"
2023,1,30,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.1225,"2023-1-30 00:00:00"
2023,1,31,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.1252,"2023-1-31 00:00:00"
2023,2,1,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.1264,"2023-2-1 00:00:00"
2023,2,2,20,"NWAZF","'NW'","'A'","'Z'","'F'",2023.1291,"2023-2-2 00:00:00"
2023,2,3,20,"NWAZF","'NW'","'A'","'Z'","'F'",2023.1318,"2023-2-3 00:00:00"
2023,2,4,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.1346,"2023-2-4 00:00:00"
2023,2,5,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.1373,"2023-2-5 00:00:00"
2023,2,6,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.1401,"2023-2-6 00:00:00"
2023,2,7,2,"NOAAT","'NO'","'A'","'A'","'T'",2023.1428,"2023-2-7 00:00:00"
2023,2,8,3,"SOAAT","'SO'","'A'","'A'","'T'",2023.1455,"2023-2-8 00:00:00"
2023,2,9,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.1483,"2023-2-9 00:00:00"
2023,2,10,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.151,"2023-2-10 00:00:00"
2023,2,11,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.1538,"2023-2-11 00:00:00"
2023,2,12,6,"XXAAF","'XX'","'A'","'A'","'F'",2023.1565,"2023-2-12 00:00:00"
2023,2,13,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.1592,"2023-2-13 00:00:00"
2023,2,14,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.162,"2023-2-14 00:00:00"
2023,2,15,4,"SWAAT","'SW'","'A'","'A'","'T'",2023.1647,"2023-2-15 00:00:00"
2023,2,16,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.1675,"2023-2-16 00:00:00"
2023,2,17,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.1702,"2023-2-17 00:00:00"
2023,2,18,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.1729,"2023-2-18 00:00:00"
2023,2,19,20,"NWAZF","'NW'","'A'","'Z'","'F'",2023.1757,"2023-2-19 00:00:00"
2023,2,20,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.1784,"2023-2-20 00:00:00"
2023,2,21,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.1812,"2023-2-21 00:00:00"
2023,2,22,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.1839,"2023-2-22 00:00:00"
2023,2,23,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.1866,"2023-2-23 00:00:00"
2023,2,24,40,"NWZZF","'NW'","'Z'","'Z'","'F'",2023.1894,"2023-2-24 00:00:00"
2023,2,25,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.1921,"2023-2-25 00:00:00"
2023,2,26,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.1949,"2023-2-26 00:00:00"
2023,2,27,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.1976,"2023-2-27 00:00:00"
2023,2,28,13,"SOAZT","'SO'","'A'","'Z'","'T'",2023.2003,"2023-2-28 00:00:00"
2023,3,1,3,"SOAAT","'SO'","'A'","'A'","'T'",2023.2097,"2023-3-1 00:00:00"
2023,3,2,23,"SOZAT","'SO'","'Z'","'A'","'T'",2023.2124,"2023-3-2 00:00:00"
2023,3,3,2,"NOAAT","'NO'","'A'","'A'","'T'",2023.2152,"2023-3-3 00:00:00"
2023,3,4,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.2179,"2023-3-4 00:00:00"
2023,3,5,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.2207,"2023-3-5 00:00:00"
2023,3,6,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.2234,"2023-3-6 00:00:00"
2023,3,7,34,"SWZZT","'SW'","'Z'","'Z'","'T'",2023.2261,"2023-3-7 00:00:00"
2023,3,8,40,"NWZZF","'NW'","'Z'","'Z'","'F'",2023.2289,"2023-3-8 00:00:00"
2023,3,9,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.2316,"2023-3-9 00:00:00"
2023,3,10,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.2344,"2023-3-10 00:00:00"
2023,3,11,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.2371,"2023-3-11 00:00:00"
2023,3,12,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.2398,"2023-3-12 00:00:00"
2023,3,13,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.2426,"2023-3-13 00:00:00"
2023,3,14,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.2453,"2023-3-14 00:00:00"
2023,3,15,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.2481,"2023-3-15 00:00:00"
2023,3,16,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.2508,"2023-3-16 00:00:00"
2023,3,17,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.2535,"2023-3-17 00:00:00"
2023,3,18,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.2563,"2023-3-18 00:00:00"
2023,3,19,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.259,"2023-3-19 00:00:00"
2023,3,20,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.2618,"2023-3-20 00:00:00"
2023,3,21,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.2645,"2023-3-21 00:00:00"
2023,3,22,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.2672,"2023-3-22 00:00:00"
2023,3,23,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.27,"2023-3-23 00:00:00"
2023,3,24,19,"SWAZF","'SW'","'A'","'Z'","'F'",2023.2727,"2023-3-24 00:00:00"
2023,3,25,20,"NWAZF","'NW'","'A'","'Z'","'F'",2023.2755,"2023-3-25 00:00:00"
2023,3,26,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.2782,"2023-3-26 00:00:00"
2023,3,27,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.2809,"2023-3-27 00:00:00"
2023,3,28,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.2837,"2023-3-28 00:00:00"
2023,3,29,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.2864,"2023-3-29 00:00:00"
2023,3,30,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.2892,"2023-3-30 00:00:00"
2023,3,31,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.2919,"2023-3-31 00:00:00"
2023,4,1,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2023.293,"2023-4-1 00:00:00"
2023,4,2,2,"NOAAT","'NO'","'A'","'A'","'T'",2023.2958,"2023-4-2 00:00:00"
2023,4,3,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.2985,"2023-4-3 00:00:00"
2023,4,4,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.3013,"2023-4-4 00:00:00"
2023,4,5,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.304,"2023-4-5 00:00:00"
2023,4,6,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.3067,"2023-4-6 00:00:00"
2023,4,7,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2023.3095,"2023-4-7 00:00:00"
2023,4,8,7,"NOAAF","'NO'","'A'","'A'","'F'",2023.3122,"2023-4-8 00:00:00"
2023,4,9,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.315,"2023-4-9 00:00:00"
2023,4,10,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.3177,"2023-4-10 00:00:00"
2023,4,11,14,"SWAZT","'SW'","'A'","'Z'","'T'",2023.3204,"2023-4-11 00:00:00"
2023,4,12,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.3232,"2023-4-12 00:00:00"
2023,4,13,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.3259,"2023-4-13 00:00:00"
2023,4,14,16,"XXAZF","'XX'","'A'","'Z'","'F'",2023.3287,"2023-4-14 00:00:00"
2023,4,15,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2023.3314,"2023-4-15 00:00:00"
2023,4,16,17,"NOAZF","'NO'","'A'","'Z'","'F'",2023.3341,"2023-4-16 00:00:00"
2023,4,17,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.3369,"2023-4-17 00:00:00"
2023,4,18,8,"SOAAF","'SO'","'A'","'A'","'F'",2023.3396,"2023-4-18 00:00:00"
2023,4,19,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.3424,"2023-4-19 00:00:00"
2023,4,20,33,"SOZZT","'SO'","'Z'","'Z'","'T'",2023.3451,"2023-4-20 00:00:00"
2023,4,21,23,"SOZAT","'SO'","'Z'","'A'","'T'",2023.3478,"2023-4-21 00:00:00"
2023,4,22,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.3506,"2023-4-22 00:00:00"
2023,4,23,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.3533,"2023-4-23 00:00:00"
2023,4,24,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.3561,"2023-4-24 00:00:00"
2023,4,25,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.3588,"2023-4-25 00:00:00"
2023,4,26,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.3615,"2023-4-26 00:00:00"
2023,4,27,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.3643,"2023-4-27 00:00:00"
2023,4,28,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.367,"2023-4-28 00:00:00"
2023,4,29,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.3697,"2023-4-29 00:00:00"
2023,4,30,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.3725,"2023-4-30 00:00:00"
2023,5,1,24,"SWZAT","'SW'","'Z'","'A'","'T'",2023.3764,"2023-5-1 00:00:00"
2023,5,2,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.3791,"2023-5-2 00:00:00"
2023,5,3,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.3818,"2023-5-3 00:00:00"
2023,5,4,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.3846,"2023-5-4 00:00:00"
2023,5,5,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.3873,"2023-5-5 00:00:00"
2023,5,6,39,"SWZZF","'SW'","'Z'","'Z'","'F'",2023.3901,"2023-5-6 00:00:00"
2023,5,7,26,"XXZAF","'XX'","'Z'","'A'","'F'",2023.3928,"2023-5-7 00:00:00"
2023,5,8,6,"XXAAF","'XX'","'A'","'A'","'F'",2023.3955,"2023-5-8 00:00:00"
2023,5,9,28,"SOZAF","'SO'","'Z'","'A'","'F'",2023.3983,"2023-5-9 00:00:00"
2023,5,10,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2023.401,"2023-5-10 00:00:00"
2023,5,11,38,"SOZZF","'SO'","'Z'","'Z'","'F'",2023.4038,"2023-5-11 00:00:00"
2023,5,12,37,"NOZZF","'NO'","'Z'","'Z'","'F'",2023.4065,"2023-5-12 00:00:00"
2023,5,13,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2023.4092,"2023-5-13 00:00:00"
2023,5,14,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2023.412,"2023-5-14 00:00:00"
2023,5,15,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2023.4147,"2023-5-15 00:00:00"
2023,5,16,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.4175,"2023-5-16 00:00:00"
2023,5,17,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.4202,"2023-5-17 00:00:00"
2023,5,18,12,"NOAZT","'NO'","'A'","'Z'","'T'",2023.4229,"2023-5-18 00:00:00"
2023,5,19,33,"SOZZT","'SO'","'Z'","'Z'","'T'",2023.4257,"2023-5-19 00:00:00"
2023,5,20,38,"SOZZF","'SO'","'Z'","'Z'","'F'",2023.4284,"2023-5-20 00:00:00"
2023,5,21,28,"SOZAF","'SO'","'Z'","'A'","'F'",2023.4312,"2023-5-21 00:00:00"
2023,5,22,26,"XXZAF","'XX'","'Z'","'A'","'F'",2023.4339,"2023-5-22 00:00:00"
2023,5,23,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.4366,"2023-5-23 00:00:00"
2023,5,24,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.4394,"2023-5-24 00:00:00"
2023,5,25,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.4421,"2023-5-25 00:00:00"
2023,5,26,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.4449,"2023-5-26 00:00:00"
2023,5,27,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.4476,"2023-5-27 00:00:00"
2023,5,28,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.4503,"2023-5-28 00:00:00"
2023,5,29,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.4531,"2023-5-29 00:00:00"
2023,5,30,2,"NOAAT","'NO'","'A'","'A'","'T'",2023.4558,"2023-5-30 00:00:00"
2023,5,31,3,"SOAAT","'SO'","'A'","'A'","'T'",2023.4586,"2023-5-31 00:00:00"
2023,6,1,1,"XXAAT","'XX'","'A'","'A'","'T'",2023.4597,"2023-6-1 00:00:00"
2023,6,2,5,"NWAAT","'NW'","'A'","'A'","'T'",2023.4624,"2023-6-2 00:00:00"
2023,6,3,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2023.4652,"2023-6-3 00:00:00"
2023,6,4,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.4679,"2023-6-4 00:00:00"
2023,6,5,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2023.4707,"2023-6-5 00:00:00"
2023,6,6,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.4734,"2023-6-6 00:00:00"
2023,6,7,31,"XXZZT","'XX'","'Z'","'Z'","'T'",2023.4761,"2023-6-7 00:00:00"
2023,6,8,16,"XXAZF","'XX'","'A'","'Z'","'F'",2023.4789,"2023-6-8 00:00:00"
2023,6,9,36,"XXZZF","'XX'","'Z'","'Z'","'F'",2023.4816,"2023-6-9 00:00:00"
2023,6,10,27,"NOZAF","'NO'","'Z'","'A'","'F'",2023.4844,"2023-6-10 00:00:00"
2023,6,11,8,"SOAAF","'SO'","'A'","'A'","'F'",2023.4871,"2023-6-11 00:00:00"
2023,6,12,22,"NOZAT","'NO'","'Z'","'A'","'T'",2023.4898,"2023-6-12 00:00:00"
2023,6,13,32,"NOZZT","'NO'","'Z'","'Z'","'T'",2023.4926,"2023-6-13 00:00:00"
2023,6,14,32,"NOZZT","'NO'","'Z'","'Z'","'T'",2023.4953,"2023-6-14 00:00:00"
2023,6,15,11,"XXAZT","'XX'","'A'","'Z'","'T'",2023.4981,"2023-6-15 00:00:00"
2023,6,16,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.5008,"2023-6-16 00:00:00"
2023,6,17,15,"NWAZT","'NW'","'A'","'Z'","'T'",2023.5035,"2023-6-17 00:00:00"
2023,6,18,26,"XXZAF","'XX'","'Z'","'A'","'F'",2023.5063,"2023-6-18 00:00:00"
2023,6,19,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.509,"2023-6-19 00:00:00"
2023,6,20,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.5118,"2023-6-20 00:00:00"
2023,6,21,9,"SWAAF","'SW'","'A'","'A'","'F'",2023.5145,"2023-6-21 00:00:00"
2023,6,22,29,"SWZAF","'SW'","'Z'","'A'","'F'",2023.5172,"2023-6-22 00:00:00"
2023,6,23,20,"NWAZF","'NW'","'A'","'Z'","'F'",2023.52,"2023-6-23 00:00:00"
2023,6,24,10,"NWAAF","'NW'","'A'","'A'","'F'",2023.5227,"2023-6-24 00:00:00"
2023,6,25,6,"XXAAF","'XX'","'A'","'A'","'F'",2023.5255,"2023-6-25 00:00:00"
