"year","month","day","gwl","ts","time"
1882,3,6,"WZ",1882.2234,"1882-3-6 00:00:00"
1882,3,7,"WZ",1882.2261,"1882-3-7 00:00:00"
1882,3,8,"WA",1882.2289,"1882-3-8 00:00:00"
1882,3,9,"WA",1882.2316,"1882-3-9 00:00:00"
1882,3,10,"WA",1882.2344,"1882-3-10 00:00:00"
1882,3,11,"HM",1882.2371,"1882-3-11 00:00:00"
1882,3,12,"HM",1882.2398,"1882-3-12 00:00:00"
1882,3,13,"HM",1882.2426,"1882-3-13 00:00:00"
1882,3,14,"HM",1882.2453,"1882-3-14 00:00:00"
1882,3,15,"HM",1882.2481,"1882-3-15 00:00:00"
1882,3,16,"HM",1882.2508,"1882-3-16 00:00:00"
1882,3,17,"HM",1882.2535,"1882-3-17 00:00:00"
1882,3,18,"HM",1882.2563,"1882-3-18 00:00:00"
1882,3,19,"HM",1882.259,"1882-3-19 00:00:00"
1882,3,20,"HM",1882.2618,"1882-3-20 00:00:00"
1882,3,21,"WZ",1882.2645,"1882-3-21 00:00:00"
1882,3,22,"WZ",1882.2672,"1882-3-22 00:00:00"
1882,3,23,"WZ",1882.27,"1882-3-23 00:00:00"
1882,3,24,"WZ",1882.2727,"1882-3-24 00:00:00"
1882,3,25,"NWZ",1882.2755,"1882-3-25 00:00:00"
1882,3,26,"NWZ",1882.2782,"1882-3-26 00:00:00"
1882,3,27,"NWZ",1882.2809,"1882-3-27 00:00:00"
1882,3,28,"WZ",1882.2837,"1882-3-28 00:00:00"
1882,3,29,"WZ",1882.2864,"1882-3-29 00:00:00"
1882,3,30,"WZ",1882.2892,"1882-3-30 00:00:00"
1882,3,31,"HFA",1882.2919,"1882-3-31 00:00:00"
1882,4,1,"HFA",1882.293,"1882-4-1 00:00:00"
1882,4,2,"HFA",1882.2958,"1882-4-2 00:00:00"
1882,4,3,"HFA",1882.2985,"1882-4-3 00:00:00"
1882,4,4,"HFA",1882.3013,"1882-4-4 00:00:00"
1882,4,5,"HFA",1882.304,"1882-4-5 00:00:00"
1882,4,6,"HFA",1882.3067,"1882-4-6 00:00:00"
1882,4,7,"HNFA",1882.3095,"1882-4-7 00:00:00"
1882,4,8,"HNFA",1882.3122,"1882-4-8 00:00:00"
1882,4,9,"HNFA",1882.315,"1882-4-9 00:00:00"
1882,4,10,"HNFA",1882.3177,"1882-4-10 00:00:00"
1882,4,11,"HNFA",1882.3204,"1882-4-11 00:00:00"
1882,4,12,"WS",1882.3232,"1882-4-12 00:00:00"
1882,4,13,"WS",1882.3259,"1882-4-13 00:00:00"
1882,4,14,"WS",1882.3287,"1882-4-14 00:00:00"
1882,4,15,"WS",1882.3314,"1882-4-15 00:00:00"
1882,4,16,"WS",1882.3341,"1882-4-16 00:00:00"
1882,4,17,"WS",1882.3369,"1882-4-17 00:00:00"
1882,4,18,"WS",1882.3396,"1882-4-18 00:00:00"
1882,4,19,"WA",1882.3424,"1882-4-19 00:00:00"
1882,4,20,"WA",1882.3451,"1882-4-20 00:00:00"
1882,4,21,"WA",1882.3478,"1882-4-21 00:00:00"
1882,4,22,"WA",1882.3506,"1882-4-22 00:00:00"
1882,4,23,"WZ",1882.3533,"1882-4-23 00:00:00"
1882,4,24,"WZ",1882.3561,"1882-4-24 00:00:00"
1882,4,25,"WZ",1882.3588,"1882-4-25 00:00:00"
1882,4,26,"WS",1882.3615,"1882-4-26 00:00:00"
1882,4,27,"WS",1882.3643,"1882-4-27 00:00:00"
1882,4,28,"WS",1882.367,"1882-4-28 00:00:00"
1882,4,29,"WS",1882.3697,"1882-4-29 00:00:00"
1882,4,30,"TRW",1882.3725,"1882-4-30 00:00:00"
1882,5,1,"TRW",1882.3764,"1882-5-1 00:00:00"
1882,5,2,"TRW",1882.3791,"1882-5-2 00:00:00"
1882,5,3,"TRW",1882.3818,"1882-5-3 00:00:00"
1882,5,4,"WZ",1882.3846,"1882-5-4 00:00:00"
1882,5,5,"WZ",1882.3873,"1882-5-5 00:00:00"
1882,5,6,"WZ",1882.3901,"1882-5-6 00:00:00"
1882,5,7,"U",1882.3928,"1882-5-7 00:00:00"
1882,5,8,"NEZ",1882.3955,"1882-5-8 00:00:00"
1882,5,9,"NEZ",1882.3983,"1882-5-9 00:00:00"
1882,5,10,"NEZ",1882.401,"1882-5-10 00:00:00"
1882,5,11,"HNA",1882.4038,"1882-5-11 00:00:00"
1882,5,12,"HNA",1882.4065,"1882-5-12 00:00:00"
1882,5,13,"HNA",1882.4092,"1882-5-13 00:00:00"
1882,5,14,"HNA",1882.412,"1882-5-14 00:00:00"
1882,5,15,"HNA",1882.4147,"1882-5-15 00:00:00"
1882,5,16,"NEA",1882.4175,"1882-5-16 00:00:00"
1882,5,17,"NEA",1882.4202,"1882-5-17 00:00:00"
1882,5,18,"NEA",1882.4229,"1882-5-18 00:00:00"
1882,5,19,"HNFA",1882.4257,"1882-5-19 00:00:00"
1882,5,20,"HNFA",1882.4284,"1882-5-20 00:00:00"
1882,5,21,"HNFA",1882.4312,"1882-5-21 00:00:00"
1882,5,22,"HNFA",1882.4339,"1882-5-22 00:00:00"
1882,5,23,"SWZ",1882.4366,"1882-5-23 00:00:00"
1882,5,24,"SWZ",1882.4394,"1882-5-24 00:00:00"
1882,5,25,"SWZ",1882.4421,"1882-5-25 00:00:00"
1882,5,26,"SWZ",1882.4449,"1882-5-26 00:00:00"
1882,5,27,"HM",1882.4476,"1882-5-27 00:00:00"
1882,5,28,"HM",1882.4503,"1882-5-28 00:00:00"
1882,5,29,"HM",1882.4531,"1882-5-29 00:00:00"
1882,5,30,"HB",1882.4558,"1882-5-30 00:00:00"
1882,5,31,"HB",1882.4586,"1882-5-31 00:00:00"
1882,6,1,"HB",1882.4597,"1882-6-1 00:00:00"
1882,6,2,"HB",1882.4624,"1882-6-2 00:00:00"
1882,6,3,"HB",1882.4652,"1882-6-3 00:00:00"
1882,6,4,"WZ",1882.4679,"1882-6-4 00:00:00"
1882,6,5,"WZ",1882.4707,"1882-6-5 00:00:00"
1882,6,6,"WZ",1882.4734,"1882-6-6 00:00:00"
1882,6,7,"WZ",1882.4761,"1882-6-7 00:00:00"
1882,6,8,"WZ",1882.4789,"1882-6-8 00:00:00"
1882,6,9,"TRM",1882.4816,"1882-6-9 00:00:00"
1882,6,10,"TRM",1882.4844,"1882-6-10 00:00:00"
1882,6,11,"TRM",1882.4871,"1882-6-11 00:00:00"
1882,6,12,"NWZ",1882.4898,"1882-6-12 00:00:00"
1882,6,13,"NWZ",1882.4926,"1882-6-13 00:00:00"
1882,6,14,"NWZ",1882.4953,"1882-6-14 00:00:00"
1882,6,15,"NWZ",1882.4981,"1882-6-15 00:00:00"
1882,6,16,"NWZ",1882.5008,"1882-6-16 00:00:00"
1882,6,17,"WZ",1882.5035,"1882-6-17 00:00:00"
1882,6,18,"WZ",1882.5063,"1882-6-18 00:00:00"
1882,6,19,"WZ",1882.509,"1882-6-19 00:00:00"
1882,6,20,"WZ",1882.5118,"1882-6-20 00:00:00"
1882,6,21,"TB",1882.5145,"1882-6-21 00:00:00"
1882,6,22,"TB",1882.5172,"1882-6-22 00:00:00"
1882,6,23,"TB",1882.52,"1882-6-23 00:00:00"
1882,6,24,"HNFA",1882.5227,"1882-6-24 00:00:00"
1882,6,25,"HNFA",1882.5255,"1882-6-25 00:00:00"
1882,6,26,"HNFA",1882.5282,"1882-6-26 00:00:00"
1882,6,27,"HNFA",1882.5309,"1882-6-27 00:00:00"
1882,6,28,NA,1882.5337,"1882-6-28 00:00:00"
1882,6,29,NA,1882.5364,"1882-6-29 00:00:00"
1882,6,30,NA,1882.5392,"1882-6-30 00:00:00"
1882,7,1,NA,1882.543,"1882-7-1 00:00:00"
1882,7,2,NA,1882.5458,"1882-7-2 00:00:00"
1882,7,3,NA,1882.5485,"1882-7-3 00:00:00"
1882,7,4,"U",1882.5513,"1882-7-4 00:00:00"
1882,7,5,"WS",1882.554,"1882-7-5 00:00:00"
1882,7,6,"WS",1882.5567,"1882-7-6 00:00:00"
1882,7,7,"WS",1882.5595,"1882-7-7 00:00:00"
1882,7,8,"WS",1882.5622,"1882-7-8 00:00:00"
1882,7,9,"WS",1882.565,"1882-7-9 00:00:00"
1882,7,10,"WS",1882.5677,"1882-7-10 00:00:00"
1882,7,11,"WS",1882.5704,"1882-7-11 00:00:00"
1882,7,12,"WS",1882.5732,"1882-7-12 00:00:00"
1882,7,13,"WS",1882.5759,"1882-7-13 00:00:00"
1882,7,14,"WS",1882.5787,"1882-7-14 00:00:00"
1882,7,15,"WS",1882.5814,"1882-7-15 00:00:00"
1882,7,16,"WW",1882.5841,"1882-7-16 00:00:00"
1882,7,17,"WW",1882.5869,"1882-7-17 00:00:00"
1882,7,18,"WW",1882.5896,"1882-7-18 00:00:00"
1882,7,19,"BM",1882.5924,"1882-7-19 00:00:00"
1882,7,20,"BM",1882.5951,"1882-7-20 00:00:00"
1882,7,21,"BM",1882.5978,"1882-7-21 00:00:00"
1882,7,22,"WZ",1882.6006,"1882-7-22 00:00:00"
1882,7,23,"WZ",1882.6033,"1882-7-23 00:00:00"
1882,7,24,"WZ",1882.6061,"1882-7-24 00:00:00"
1882,7,25,"WZ",1882.6088,"1882-7-25 00:00:00"
1882,7,26,"WZ",1882.6115,"1882-7-26 00:00:00"
1882,7,27,"NEZ",1882.6143,"1882-7-27 00:00:00"
1882,7,28,"NEZ",1882.617,"1882-7-28 00:00:00"
1882,7,29,"NEZ",1882.6197,"1882-7-29 00:00:00"
1882,7,30,"NEZ",1882.6225,"1882-7-30 00:00:00"
1882,7,31,"WA",1882.6252,"1882-7-31 00:00:00"
1882,8,1,"WA",1882.6264,"1882-8-1 00:00:00"
1882,8,2,"WA",1882.6291,"1882-8-2 00:00:00"
1882,8,3,"NWZ",1882.6318,"1882-8-3 00:00:00"
1882,8,4,"NWZ",1882.6346,"1882-8-4 00:00:00"
1882,8,5,"NWZ",1882.6373,"1882-8-5 00:00:00"
1882,8,6,"NWZ",1882.6401,"1882-8-6 00:00:00"
1882,8,7,"HB",1882.6428,"1882-8-7 00:00:00"
1882,8,8,"HB",1882.6455,"1882-8-8 00:00:00"
1882,8,9,"HB",1882.6483,"1882-8-9 00:00:00"
1882,8,10,"HB",1882.651,"1882-8-10 00:00:00"
1882,8,11,"HM",1882.6538,"1882-8-11 00:00:00"
1882,8,12,"HM",1882.6565,"1882-8-12 00:00:00"
1882,8,13,"HM",1882.6592,"1882-8-13 00:00:00"
1882,8,14,"HM",1882.662,"1882-8-14 00:00:00"
1882,8,15,"HM",1882.6647,"1882-8-15 00:00:00"
1882,8,16,"WW",1882.6675,"1882-8-16 00:00:00"
1882,8,17,"WW",1882.6702,"1882-8-17 00:00:00"
1882,8,18,"WW",1882.6729,"1882-8-18 00:00:00"
1882,8,19,"WW",1882.6757,"1882-8-19 00:00:00"
1882,8,20,"WW",1882.6784,"1882-8-20 00:00:00"
1882,8,21,"NWZ",1882.6812,"1882-8-21 00:00:00"
1882,8,22,"NWZ",1882.6839,"1882-8-22 00:00:00"
1882,8,23,"NWZ",1882.6866,"1882-8-23 00:00:00"
1882,8,24,"NWZ",1882.6894,"1882-8-24 00:00:00"
1882,8,25,"NWZ",1882.6921,"1882-8-25 00:00:00"
1882,8,26,"NWZ",1882.6949,"1882-8-26 00:00:00"
1882,8,27,"NWZ",1882.6976,"1882-8-27 00:00:00"
1882,8,28,"NWZ",1882.7003,"1882-8-28 00:00:00"
1882,8,29,"NWZ",1882.7031,"1882-8-29 00:00:00"
1882,8,30,"NWZ",1882.7058,"1882-8-30 00:00:00"
1882,8,31,"NWZ",1882.7086,"1882-8-31 00:00:00"
1882,9,1,"HM",1882.7097,"1882-9-1 00:00:00"
1882,9,2,"HM",1882.7124,"1882-9-2 00:00:00"
1882,9,3,"HM",1882.7152,"1882-9-3 00:00:00"
1882,9,4,"BM",1882.7179,"1882-9-4 00:00:00"
1882,9,5,"BM",1882.7207,"1882-9-5 00:00:00"
1882,9,6,"BM",1882.7234,"1882-9-6 00:00:00"
1882,9,7,"BM",1882.7261,"1882-9-7 00:00:00"
1882,9,8,"BM",1882.7289,"1882-9-8 00:00:00"
1882,9,9,"BM",1882.7316,"1882-9-9 00:00:00"
1882,9,10,"SEZ",1882.7344,"1882-9-10 00:00:00"
1882,9,11,"SEZ",1882.7371,"1882-9-11 00:00:00"
1882,9,12,"SEZ",1882.7398,"1882-9-12 00:00:00"
1882,9,13,"TRM",1882.7426,"1882-9-13 00:00:00"
1882,9,14,"TRM",1882.7453,"1882-9-14 00:00:00"
1882,9,15,"TRM",1882.7481,"1882-9-15 00:00:00"
1882,9,16,"TRM",1882.7508,"1882-9-16 00:00:00"
1882,9,17,"TRM",1882.7535,"1882-9-17 00:00:00"
1882,9,18,"TM",1882.7563,"1882-9-18 00:00:00"
1882,9,19,"TM",1882.759,"1882-9-19 00:00:00"
1882,9,20,"TM",1882.7618,"1882-9-20 00:00:00"
1882,9,21,"TM",1882.7645,"1882-9-21 00:00:00"
1882,9,22,"NEZ",1882.7672,"1882-9-22 00:00:00"
1882,9,23,"NEZ",1882.77,"1882-9-23 00:00:00"
1882,9,24,"NEZ",1882.7727,"1882-9-24 00:00:00"
1882,9,25,"SEZ",1882.7755,"1882-9-25 00:00:00"
1882,9,26,"SEZ",1882.7782,"1882-9-26 00:00:00"
1882,9,27,"SEZ",1882.7809,"1882-9-27 00:00:00"
1882,9,28,"WZ",1882.7837,"1882-9-28 00:00:00"
1882,9,29,"WZ",1882.7864,"1882-9-29 00:00:00"
1882,9,30,"WZ",1882.7892,"1882-9-30 00:00:00"
1882,10,1,"NEA",1882.793,"1882-10-1 00:00:00"
1882,10,2,"NEA",1882.7958,"1882-10-2 00:00:00"
1882,10,3,"NEA",1882.7985,"1882-10-3 00:00:00"
1882,10,4,"NEA",1882.8013,"1882-10-4 00:00:00"
1882,10,5,"NEA",1882.804,"1882-10-5 00:00:00"
1882,10,6,"SEA",1882.8067,"1882-10-6 00:00:00"
1882,10,7,"SEA",1882.8095,"1882-10-7 00:00:00"
1882,10,8,"SEA",1882.8122,"1882-10-8 00:00:00"
1882,10,9,"SEA",1882.815,"1882-10-9 00:00:00"
1882,10,10,"SEZ",1882.8177,"1882-10-10 00:00:00"
1882,10,11,"SEZ",1882.8204,"1882-10-11 00:00:00"
1882,10,12,"SEZ",1882.8232,"1882-10-12 00:00:00"
1882,10,13,"SEZ",1882.8259,"1882-10-13 00:00:00"
1882,10,14,"SEZ",1882.8287,"1882-10-14 00:00:00"
1882,10,15,"SEZ",1882.8314,"1882-10-15 00:00:00"
1882,10,16,"SEZ",1882.8341,"1882-10-16 00:00:00"
1882,10,17,"SEA",1882.8369,"1882-10-17 00:00:00"
1882,10,18,"SEA",1882.8396,"1882-10-18 00:00:00"
1882,10,19,"SEA",1882.8424,"1882-10-19 00:00:00"
1882,10,20,"SEA",1882.8451,"1882-10-20 00:00:00"
1882,10,21,"WW",1882.8478,"1882-10-21 00:00:00"
1882,10,22,"WW",1882.8506,"1882-10-22 00:00:00"
1882,10,23,"WW",1882.8533,"1882-10-23 00:00:00"
1882,10,24,"WW",1882.8561,"1882-10-24 00:00:00"
1882,10,25,"WW",1882.8588,"1882-10-25 00:00:00"
1882,10,26,"WW",1882.8615,"1882-10-26 00:00:00"
1882,10,27,"TRM",1882.8643,"1882-10-27 00:00:00"
1882,10,28,"TRM",1882.867,"1882-10-28 00:00:00"
1882,10,29,"TRM",1882.8697,"1882-10-29 00:00:00"
1882,10,30,"WW",1882.8725,"1882-10-30 00:00:00"
1882,10,31,"WW",1882.8752,"1882-10-31 00:00:00"
1882,11,1,"WW",1882.8764,"1882-11-1 00:00:00"
1882,11,2,"WW",1882.8791,"1882-11-2 00:00:00"
1882,11,3,"WW",1882.8818,"1882-11-3 00:00:00"
1882,11,4,"WZ",1882.8846,"1882-11-4 00:00:00"
1882,11,5,"WZ",1882.8873,"1882-11-5 00:00:00"
1882,11,6,"WZ",1882.8901,"1882-11-6 00:00:00"
1882,11,7,"WZ",1882.8928,"1882-11-7 00:00:00"
1882,11,8,"WZ",1882.8955,"1882-11-8 00:00:00"
1882,11,9,"WZ",1882.8983,"1882-11-9 00:00:00"
1882,11,10,"WZ",1882.901,"1882-11-10 00:00:00"
1882,11,11,"WZ",1882.9038,"1882-11-11 00:00:00"
1882,11,12,"WZ",1882.9065,"1882-11-12 00:00:00"
1882,11,13,"HFZ",1882.9092,"1882-11-13 00:00:00"
1882,11,14,"HFZ",1882.912,"1882-11-14 00:00:00"
1882,11,15,"HFZ",1882.9147,"1882-11-15 00:00:00"
1882,11,16,"HFZ",1882.9175,"1882-11-16 00:00:00"
1882,11,17,"HFZ",1882.9202,"1882-11-17 00:00:00"
1882,11,18,"HFZ",1882.9229,"1882-11-18 00:00:00"
1882,11,19,"NWZ",1882.9257,"1882-11-19 00:00:00"
1882,11,20,"NWZ",1882.9284,"1882-11-20 00:00:00"
1882,11,21,"NWZ",1882.9312,"1882-11-21 00:00:00"
1882,11,22,"WZ",1882.9339,"1882-11-22 00:00:00"
1882,11,23,"WZ",1882.9366,"1882-11-23 00:00:00"
1882,11,24,"WZ",1882.9394,"1882-11-24 00:00:00"
1882,11,25,"WZ",1882.9421,"1882-11-25 00:00:00"
1882,11,26,"WZ",1882.9449,"1882-11-26 00:00:00"
1882,11,27,"NWZ",1882.9476,"1882-11-27 00:00:00"
1882,11,28,"NWZ",1882.9503,"1882-11-28 00:00:00"
1882,11,29,"NWZ",1882.9531,"1882-11-29 00:00:00"
1882,11,30,"NEA",1882.9558,"1882-11-30 00:00:00"
1882,12,1,"NEA",1882.9597,"1882-12-1 00:00:00"
1882,12,2,"NEA",1882.9624,"1882-12-2 00:00:00"
1882,12,3,"TM",1882.9652,"1882-12-3 00:00:00"
1882,12,4,"TM",1882.9679,"1882-12-4 00:00:00"
1882,12,5,"TM",1882.9707,"1882-12-5 00:00:00"
1882,12,6,"TM",1882.9734,"1882-12-6 00:00:00"
1882,12,7,"TM",1882.9761,"1882-12-7 00:00:00"
1882,12,8,"SEZ",1882.9789,"1882-12-8 00:00:00"
1882,12,9,"SEZ",1882.9816,"1882-12-9 00:00:00"
1882,12,10,"SEZ",1882.9844,"1882-12-10 00:00:00"
1882,12,11,"SEZ",1882.9871,"1882-12-11 00:00:00"
1882,12,12,"SZ",1882.9898,"1882-12-12 00:00:00"
1882,12,13,"SZ",1882.9926,"1882-12-13 00:00:00"
1882,12,14,"SZ",1882.9953,"1882-12-14 00:00:00"
1882,12,15,"SEA",1882.9981,"1882-12-15 00:00:00"
1882,12,16,"SEA",1883.0008,"1882-12-16 00:00:00"
1882,12,17,"SEA",1883.0035,"1882-12-17 00:00:00"
1882,12,18,"SEA",1883.0063,"1882-12-18 00:00:00"
1882,12,19,"SEA",1883.009,"1882-12-19 00:00:00"
1882,12,20,"SEA",1883.0118,"1882-12-20 00:00:00"
1882,12,21,"NWZ",1883.0145,"1882-12-21 00:00:00"
1882,12,22,"NWZ",1883.0172,"1882-12-22 00:00:00"
1882,12,23,"NWZ",1883.02,"1882-12-23 00:00:00"
1882,12,24,"NWZ",1883.0227,"1882-12-24 00:00:00"
1882,12,25,"WZ",1883.0255,"1882-12-25 00:00:00"
1882,12,26,"WZ",1883.0282,"1882-12-26 00:00:00"
1882,12,27,"WZ",1883.0309,"1882-12-27 00:00:00"
1882,12,28,"SWZ",1883.0337,"1882-12-28 00:00:00"
1882,12,29,"SWZ",1883.0364,"1882-12-29 00:00:00"
1882,12,30,"SWZ",1883.0392,"1882-12-30 00:00:00"
1882,12,31,"SWZ",1883.0419,"1882-12-31 00:00:00"
1883,1,1,"WZ",1883.043,"1883-1-1 00:00:00"
1883,1,2,"WZ",1883.0458,"1883-1-2 00:00:00"
1883,1,3,"WZ",1883.0485,"1883-1-3 00:00:00"
1883,1,4,"HM",1883.0513,"1883-1-4 00:00:00"
1883,1,5,"HM",1883.054,"1883-1-5 00:00:00"
1883,1,6,"HM",1883.0567,"1883-1-6 00:00:00"
1883,1,7,"HM",1883.0595,"1883-1-7 00:00:00"
1883,1,8,"HM",1883.0622,"1883-1-8 00:00:00"
1883,1,9,"HM",1883.065,"1883-1-9 00:00:00"
1883,1,10,"SEZ",1883.0677,"1883-1-10 00:00:00"
1883,1,11,"SEZ",1883.0704,"1883-1-11 00:00:00"
1883,1,12,"SEZ",1883.0732,"1883-1-12 00:00:00"
1883,1,13,"SEZ",1883.0759,"1883-1-13 00:00:00"
1883,1,14,"SEZ",1883.0787,"1883-1-14 00:00:00"
1883,1,15,"SEZ",1883.0814,"1883-1-15 00:00:00"
1883,1,16,"SEZ",1883.0841,"1883-1-16 00:00:00"
1883,1,17,"HM",1883.0869,"1883-1-17 00:00:00"
1883,1,18,"HM",1883.0896,"1883-1-18 00:00:00"
1883,1,19,"HM",1883.0924,"1883-1-19 00:00:00"
1883,1,20,"HM",1883.0951,"1883-1-20 00:00:00"
1883,1,21,"HFA",1883.0978,"1883-1-21 00:00:00"
1883,1,22,"HFA",1883.1006,"1883-1-22 00:00:00"
1883,1,23,"HFA",1883.1033,"1883-1-23 00:00:00"
1883,1,24,"WW",1883.1061,"1883-1-24 00:00:00"
1883,1,25,"WW",1883.1088,"1883-1-25 00:00:00"
1883,1,26,"WW",1883.1115,"1883-1-26 00:00:00"
1883,1,27,"WZ",1883.1143,"1883-1-27 00:00:00"
1883,1,28,"WZ",1883.117,"1883-1-28 00:00:00"
1883,1,29,"WZ",1883.1197,"1883-1-29 00:00:00"
1883,1,30,"WS",1883.1225,"1883-1-30 00:00:00"
1883,1,31,"WS",1883.1252,"1883-1-31 00:00:00"
1883,2,1,"WS",1883.1264,"1883-2-1 00:00:00"
1883,2,2,"SWA",1883.1291,"1883-2-2 00:00:00"
1883,2,3,"SWA",1883.1318,"1883-2-3 00:00:00"
1883,2,4,"SWA",1883.1346,"1883-2-4 00:00:00"
1883,2,5,"SA",1883.1373,"1883-2-5 00:00:00"
1883,2,6,"SA",1883.1401,"1883-2-6 00:00:00"
1883,2,7,"SA",1883.1428,"1883-2-7 00:00:00"
1883,2,8,"SA",1883.1455,"1883-2-8 00:00:00"
1883,2,9,"SA",1883.1483,"1883-2-9 00:00:00"
1883,2,10,"SA",1883.151,"1883-2-10 00:00:00"
1883,2,11,"SWA",1883.1538,"1883-2-11 00:00:00"
1883,2,12,"SWA",1883.1565,"1883-2-12 00:00:00"
1883,2,13,"SWA",1883.1592,"1883-2-13 00:00:00"
1883,2,14,"SWA",1883.162,"1883-2-14 00:00:00"
1883,2,15,"SWA",1883.1647,"1883-2-15 00:00:00"
1883,2,16,"BM",1883.1675,"1883-2-16 00:00:00"
1883,2,17,"BM",1883.1702,"1883-2-17 00:00:00"
1883,2,18,"BM",1883.1729,"1883-2-18 00:00:00"
1883,2,19,"BM",1883.1757,"1883-2-19 00:00:00"
1883,2,20,"BM",1883.1784,"1883-2-20 00:00:00"
1883,2,21,"BM",1883.1812,"1883-2-21 00:00:00"
1883,2,22,"NWA",1883.1839,"1883-2-22 00:00:00"
1883,2,23,"NWA",1883.1866,"1883-2-23 00:00:00"
1883,2,24,"NWA",1883.1894,"1883-2-24 00:00:00"
1883,2,25,"NWA",1883.1921,"1883-2-25 00:00:00"
1883,2,26,"NWA",1883.1949,"1883-2-26 00:00:00"
1883,2,27,"NWA",1883.1976,"1883-2-27 00:00:00"
1883,2,28,"NWA",1883.2003,"1883-2-28 00:00:00"
1883,3,1,"NWA",1883.2097,"1883-3-1 00:00:00"
1883,3,2,"HM",1883.2124,"1883-3-2 00:00:00"
1883,3,3,"HM",1883.2152,"1883-3-3 00:00:00"
1883,3,4,"HM",1883.2179,"1883-3-4 00:00:00"
1883,3,5,"NZ",1883.2207,"1883-3-5 00:00:00"
1883,3,6,"NZ",1883.2234,"1883-3-6 00:00:00"
1883,3,7,"NZ",1883.2261,"1883-3-7 00:00:00"
1883,3,8,"NZ",1883.2289,"1883-3-8 00:00:00"
1883,3,9,"NZ",1883.2316,"1883-3-9 00:00:00"
1883,3,10,"NZ",1883.2344,"1883-3-10 00:00:00"
1883,3,11,"NZ",1883.2371,"1883-3-11 00:00:00"
1883,3,12,"NZ",1883.2398,"1883-3-12 00:00:00"
1883,3,13,"NZ",1883.2426,"1883-3-13 00:00:00"
1883,3,14,"TM",1883.2453,"1883-3-14 00:00:00"
1883,3,15,"TM",1883.2481,"1883-3-15 00:00:00"
1883,3,16,"TM",1883.2508,"1883-3-16 00:00:00"
1883,3,17,"TM",1883.2535,"1883-3-17 00:00:00"
1883,3,18,"HNFZ",1883.2563,"1883-3-18 00:00:00"
1883,3,19,"HNFZ",1883.259,"1883-3-19 00:00:00"
1883,3,20,"HNFZ",1883.2618,"1883-3-20 00:00:00"
1883,3,21,"HNFZ",1883.2645,"1883-3-21 00:00:00"
1883,3,22,"HNFZ",1883.2672,"1883-3-22 00:00:00"
1883,3,23,"TRM",1883.27,"1883-3-23 00:00:00"
1883,3,24,"TRM",1883.2727,"1883-3-24 00:00:00"
1883,3,25,"TRM",1883.2755,"1883-3-25 00:00:00"
1883,3,26,"TRM",1883.2782,"1883-3-26 00:00:00"
1883,3,27,"TRM",1883.2809,"1883-3-27 00:00:00"
1883,3,28,"TRM",1883.2837,"1883-3-28 00:00:00"
1883,3,29,"SWA",1883.2864,"1883-3-29 00:00:00"
1883,3,30,"SWA",1883.2892,"1883-3-30 00:00:00"
1883,3,31,"SWA",1883.2919,"1883-3-31 00:00:00"
1883,4,1,"HM",1883.293,"1883-4-1 00:00:00"
1883,4,2,"HM",1883.2958,"1883-4-2 00:00:00"
1883,4,3,"HM",1883.2985,"1883-4-3 00:00:00"
1883,4,4,"HM",1883.3013,"1883-4-4 00:00:00"
1883,4,5,"HM",1883.304,"1883-4-5 00:00:00"
1883,4,6,"HM",1883.3067,"1883-4-6 00:00:00"
1883,4,7,"HM",1883.3095,"1883-4-7 00:00:00"
1883,4,8,"HM",1883.3122,"1883-4-8 00:00:00"
1883,4,9,"BM",1883.315,"1883-4-9 00:00:00"
1883,4,10,"BM",1883.3177,"1883-4-10 00:00:00"
1883,4,11,"BM",1883.3204,"1883-4-11 00:00:00"
1883,4,12,"BM",1883.3232,"1883-4-12 00:00:00"
1883,4,13,"TRW",1883.3259,"1883-4-13 00:00:00"
1883,4,14,"TRW",1883.3287,"1883-4-14 00:00:00"
1883,4,15,"TRW",1883.3314,"1883-4-15 00:00:00"
1883,4,16,"SEA",1883.3341,"1883-4-16 00:00:00"
1883,4,17,"SEA",1883.3369,"1883-4-17 00:00:00"
1883,4,18,"SEA",1883.3396,"1883-4-18 00:00:00"
1883,4,19,"SEA",1883.3424,"1883-4-19 00:00:00"
1883,4,20,"HFA",1883.3451,"1883-4-20 00:00:00"
1883,4,21,"HFA",1883.3478,"1883-4-21 00:00:00"
1883,4,22,"HFA",1883.3506,"1883-4-22 00:00:00"
1883,4,23,"SEZ",1883.3533,"1883-4-23 00:00:00"
1883,4,24,"SEZ",1883.3561,"1883-4-24 00:00:00"
1883,4,25,"SEZ",1883.3588,"1883-4-25 00:00:00"
1883,4,26,"SEZ",1883.3615,"1883-4-26 00:00:00"
1883,4,27,"SEZ",1883.3643,"1883-4-27 00:00:00"
1883,4,28,"SEZ",1883.367,"1883-4-28 00:00:00"
1883,4,29,"SEZ",1883.3697,"1883-4-29 00:00:00"
1883,4,30,"TM",1883.3725,"1883-4-30 00:00:00"
1883,5,1,"TM",1883.3764,"1883-5-1 00:00:00"
1883,5,2,"TM",1883.3791,"1883-5-2 00:00:00"
1883,5,3,"TM",1883.3818,"1883-5-3 00:00:00"
1883,5,4,"HNZ",1883.3846,"1883-5-4 00:00:00"
1883,5,5,"HNZ",1883.3873,"1883-5-5 00:00:00"
